YStartTime,detectionTime,patternId,actionType,customerName,merchantId
2025-07-13 02:33:21.324566,2025-07-13 02:33:21.324566,PatId1,UPGRADE,'C2058916086','M348934600'
2025-07-13 02:33:21.324566,2025-07-13 02:33:21.324566,PatId1,UPGRADE,'C307655955','M348934600'
2025-07-13 02:33:21.324566,2025-07-13 02:33:21.324566,PatId1,UPGRADE,'C347987512','M348934600'
2025-07-13 02:33:21.324566,2025-07-13 02:33:21.324566,PatId1,UPGRADE,'C278409847','M348934600'
2025-07-13 02:33:21.324566,2025-07-13 02:33:21.324566,PatId1,UPGRADE,'C819388154','M348934600'
2025-07-13 02:33:21.324566,2025-07-13 02:33:21.324566,PatId1,UPGRADE,'C1791524453','M348934600'
2025-07-13 02:33:21.324566,2025-07-13 02:33:21.324566,PatId1,UPGRADE,'C1819751403','M348934600'
2025-07-13 02:33:21.324566,2025-07-13 02:33:21.324566,PatId1,UPGRADE,'C790593937','M348934600'
2025-07-13 02:33:21.324566,2025-07-13 02:33:21.324566,PatId1,UPGRADE,'C1298891864','M348934600'
2025-07-13 02:33:21.324566,2025-07-13 02:33:21.324566,PatId1,UPGRADE,'C803065678','M348934600'
2025-07-13 02:33:21.324566,2025-07-13 02:33:21.324566,PatId1,UPGRADE,'C1158752013','M348934600'
2025-07-13 02:33:21.324566,2025-07-13 02:33:21.324566,PatId1,UPGRADE,'C1846578588','M348934600'
2025-07-13 02:33:20.000000,2025-07-13 02:33:20.000000,PatId3,DEI-NEEDED,,M677738360
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C1214229415','M1823072687'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C2035771335','M1823072687'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C15276068','M1823072687'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C861002792','M1823072687'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C566598245','M1823072687'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C1433843082','M1823072687'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C1048588440','M1823072687'
